"obs","time...2","elapsed","date","hhmmss...5","species","ID","TIME...8","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME...44","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time...85","hhmmss...86","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","round","TIME...9","TIME...45","time...86","hhmmss...87","DarkAdaptedID","Fo","Fm","Fv","Fv/Fm","Adark","LightAdaptedID","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","Afs","ETR","Fv'/Fm'","PhiCO2","NPQ","DarkPulseID","Fo'","Fv'","qP","qN","qP_Fo","qN_Fo","TIME...69","time...110","hhmmss...111","tx"
18,1592930945.5,3572,"20200623 10:49:05","10:49:05",NA,18,1592930937.75,0.000166539298274366,-0.878785319739704,400.825,478.533893714628,41.2876176074036,34.5829408216517,0.0166519095925491,2,0.01657526845008,0.010366399194315,0,24.9988606113347,24.1850533333333,3.02842928232693,68.5565068326979,2.18774535171965,3.19115639461987,0.840683930607276,-7.34438305389955,94.3894890133404,9.94498617992986,96.9900921393707,0,0,1,0,45865.5493440397,0,0,0,0,6,0.5,NA,2,1592930937.75,400.825,400.012966666667,25.35652,25.1942033333333,401.872,25.37452,599.999166666667,86.1794133333333,0.0999874566666667,25.0604566666667,24.1850533333333,999.9,0,0,9999.951,0,0.227353,0,0,0,0,2.41193666666667,0,-5.74169,-1.43451666666667,33.687,38.708,36.5537333333333,37.583,34.937,0,0,0,1592930946.6,0,2.42091538461538,0.0343453000534893,-2.21849572876047,-5.73128461538462,15,0,NA,1592506857.6,1592506861.6,0,0.017,0.013,-1.047,-0.018,400,23,0.41,0.04,0.813699073170732,0.0328816097560989,0.0244668423205976,1,0.161778048780488,0.00769856445993033,0.00116305782737385,1,2,2,"2/2",100,100,-1.047,-0.018,-1.047,0,0,0,-0.018,0,0,0,-1,-1,-1,-1,7068.1,7068.1,2,624.161,791.214,24.7649,25.33,29.9998,25.4905,25.4217,26.0669,-30,-30,-999.9,400,0,103.308,103.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
19,1592931230,3856.5,"20200623 10:53:50","10:53:50",NA,19,1592931222.25,3.58618052296963e-05,-0.807527218326923,400.790366666667,773.262830597913,66.713693044527,34.5784181509521,0.00338111573952354,2,0.00337794341725796,0.0021114994018116,0,24.8769206814182,24.30953,3.05111612473294,68.4680825006702,2.16285180570012,3.15891978671806,0.888264319032817,-1.5815056106296,62.6087244266704,6.59499759581768,67.6222164118585,1,0,1,0,45901.9658379863,0,0,0,0,6,0.5,NA,2,1592931222.25,400.790366666667,399.9972,25.06911,25.0341466666667,401.837366666667,25.08711,599.990533333333,86.1755833333333,0.0999887033333333,24.8901866666667,24.30953,999.9,0,0,10002.732,0,0.227353,0,0,0,0,2.39262333333333,0,-6.11831333333333,-1.51967333333333,33.5956,38.687,36.4559,37.5851,34.875,0,0,0,1592931231,0,2.39356538461538,-0.208762397611886,0.538656404507038,-6.11461153846154,15,0,NA,1592506857.6,1592506861.6,0,0.017,0.013,-1.047,-0.018,400,23,0.41,0.04,0.797462219512195,-0.0213386759581881,0.0303356668992147,1,0.0340997682926829,0.0179334773519164,0.00199909699839569,1,2,2,"2/2",100,100,-1.047,-0.018,-1.047,0,0,0,-0.018,0,0,0,-1,-1,-1,-1,7072.9,7072.8,2,622.305,792.574,24.5357,25.1448,29.9997,25.294,25.2229,26.0582,-30,-30,-999.9,400,0,103.333,103.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CB"
20,1592931480,4106.5,"20200623 10:58:00","10:58:00",NA,20,1592931472,0.000387919173889263,-1.24648877623909,401.091451612903,447.227998058102,38.5869585770041,34.6062842580953,0.0378592625990376,2,0.0374655859125989,0.0234510202767116,0,24.7880261506866,24.3050806451613,3.05030264199782,68.9689807076797,2.1840537363218,3.1667188842166,0.866248905676018,-17.1072355685165,67.5451274322558,7.1163059854537,57.554197849193,0,0,1,0,45892.2918515568,0,0,0,0,6,0.5,NA,2,1592931472,401.091451612903,400.000580645161,25.3134741935484,24.9353838709677,402.138419354839,25.3314741935484,600.014709677419,86.1802838709677,0.0999998870967742,24.9315193548387,24.3050806451613,999.9,0,0,10001.4119354839,0,0.227353,0,0,0,0,2.38731612903226,0,-6.12472258064516,-1.54603870967742,33.562,38.8201290322581,36.4756129032258,37.3668709677419,34.812,0,0,0,1592931481.2,0,2.382672,0.299915392802316,-0.963984629114469,-6.113784,15,0,NA,1592506857.6,1592506861.6,0,0.017,0.013,-1.047,-0.018,400,23,0.41,0.04,1.09332195121951,-0.169965993031359,0.030530854303236,0,0.377095365853659,0.0217521951219513,0.00230283851097173,1,1,2,"1/2",100,100,-1.047,-0.018,-1.047,0,0,0,-0.018,0,0,0,-1,-1,-1,-1,7077,7077,2,633.943,790.259,24.5537,25.0621,29.9999,25.1889,25.1184,26.0551,-30,-30,-999.9,400,0,103.35,103.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
21,1592931662.5,4289,"20200623 11:01:02","11:01:02",NA,21,1592931654.75,0.000342277856470647,-1.54697127075166,401.4131,466.912975982603,40.2870602314539,34.635477207207,0.0344382576804471,2,0.0341121821509038,0.0213491530445131,0,24.6266613663897,24.0877233333333,3.01079301008907,69.2908477918885,2.17102708537337,3.13320900892126,0.8397659247157,-15.0944534703555,71.7644196799999,7.5457718130368,64.2157380226812,0,0,1,0,45916.5443614796,0,0,0,0,6,0.5,NA,2,1592931654.75,401.4131,400.003533333333,25.1614466666667,24.8277833333333,402.4601,25.1794466666667,600.004166666667,86.1838766666667,0.0999969966666667,24.7532933333333,24.0877233333333,999.9,0,0,10000.2466666667,0,0.227353,0,0,0,0,2.4429,0,-6.69403,-1.63286666666667,33.4958,38.812,36.3791333333333,37.5454666666667,34.75,0,0,0,1592931663.6,0,2.431872,0.536807690330067,-1.54348461717974,-6.72652,15,0,NA,1592506857.6,1592506861.6,0,0.017,0.013,-1.047,-0.018,400,23,0.41,0.04,1.41518536585366,-0.206112543554008,0.032429449887226,0,0.332975536585366,0.012226620209059,0.00145294916395989,1,1,2,"1/2",100,100,-1.047,-0.018,-1.047,0,0,0,-0.018,0,0,0,-1,-1,-1,-1,7080.1,7080,2,631.381,790.245,24.4589,25.0439,30,25.1637,25.0932,26.0523,-30,-30,-999.9,400,0,103.345,103.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
1,1593529874.5,0,"20200630 09:11:14","09:11:14",NA,1,1593529866.75,0.00415428138127452,-0.775652702356132,399.1309,391.82573091811,33.6686710759506,34.2963872149496,0.196590060760226,2.66927334344097,0.188886044866542,0.118720797634,0,18.9629377802352,19.2393366666667,2.2383318968976,15.9305014052912,0.377237267984911,2.36801879857726,1.86109462891269,-183.203808914206,130.577783008589,9.80450397292033,-42.8215219326975,0,0,1,0,46453.308722973,0,0,0,0,6,0.5,"0: Broadleaf",2,1593529866.75,399.1309,400.013333333333,4.39017233333333,0.2542041,400.2819,4.43017233333333,600.0109,85.82766,0.100007376666667,20.14672,19.2393366666667,999.9,0,0,10002.0396666667,0,0.227353,0,0,0,0,2.24050333333333,0,-37.1079633333333,-6.71157333333333,27.25,33.25,30.1828666666667,32.4853,28.7892666666667,0,0,0,1593529876.3,0,2.248508,-0.305892309221526,-0.570423085639458,-37.126508,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-0.869157804878049,-0.235456160278746,0.0389757959390681,0,4.12570512195122,0.181864599303135,0.0180213341215825,0,0,2,"0/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8109.1,8109,2,634.961,803.145,20.1773,21.8286,30.0012,21.7126,21.6177,25.1338,100,0,-999.9,400,0,103.677,104.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
2,1593530480.1,605.599999904633,"20200630 09:21:20","09:21:20",NA,2,1593530472.1,0.00115497013814955,-1.00489147333555,400.521290322581,421.114013871046,36.1932259288828,34.4233558430375,0.0415161541576235,2.66905244928545,0.0411607094291208,0.0257571249228259,0,21.3398957281859,21.0039516129032,2.49653807062586,4.6768121312152,0.121613964273454,2.60036026381617,2.37492410635241,-50.934183092395,95.6495615361735,7.30414141061164,52.0195198543902,0,0,1,0,46207.8606827191,0,0,0,0,6,0.5,"0: Broadleaf",2,1593530472.1,400.521290322581,399.979,1.41499806451613,0.26168564516129,401.672290322581,1.45499806451613,600.012193548387,85.846364516129,0.100017548387097,21.6686741935484,21.0039516129032,999.9,0,0,9998.52258064516,0,0.227353,0,0,0,0,2.36019677419355,0,-26.585364516129,-4.98390322580645,29.5,35.413,32.4390322580645,34.4878064516129,30.897,0,0,0,1593530481.7,0,2.36056923076923,0.272957267261138,1.66723076746553,-26.5675269230769,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,0.535570073170732,0.0376012055749136,0.0253688141232308,1,1.15644487804878,-0.0742308710801358,0.00734246025158484,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8119.2,8119.1,2,632.057,794.175,21.4897,23.3329,30.0007,23.3266,23.2464,25.2411,100,0,-999.9,400,0,103.494,104.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
3,1593530664.6,790.099999904633,"20200630 09:24:24","09:24:24",NA,3,1593530656.85,0.0012631633380937,-0.708967772278229,400.1887,407.337991270671,35.0081263578649,34.3936899499273,0.0448802008225496,2.66996274860984,0.0444652698533618,0.0278277537273905,0,21.6637757428514,21.24952,2.53446224269415,4.92401628782677,0.130843667896964,2.65725497741422,2.40361857479719,-55.7055032099323,111.358167806333,8.52683255533588,64.1794971517361,0,0,1,0,46176.6928344246,0,0,0,0,6,0.5,"0: Broadleaf",2,1593530656.85,400.1887,399.985233333333,1.522435,0.2611787,401.3397,1.562435,599.992366666667,85.8437266666667,0.0999542766666667,22.0231466666667,21.24952,999.9,0,0,10004.3436666667,0,0.227353,0,0,0,0,2.29226,0,-24.06491,-4.50199666666667,30.0454666666667,35.7954666666667,32.9538,34.9496,31.3956666666667,0,0,0,1593530666.5,0,2.30680384615385,0.198786321311843,1.39938461332943,-24.0314923076923,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,0.201637780487805,-0.0427477003484324,0.024613035479948,1,1.26364804878049,-0.0416078048780474,0.00416503109203527,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8122.3,8122.2,2,638.428,791.112,21.8427,23.6469,30.0005,23.6634,23.5832,25.2634,100,0,-999.9,400,0,103.451,103.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
4,1593530949.6,1075.09999990463,"20200630 09:29:09","09:29:09",NA,4,1593530941.6,0.00480777924855014,-0.873372052188797,398.957387096774,390.740496572226,33.5859718653348,34.2922520088034,0.206921712288776,2.6696108842394,0.198406550344766,0.124739947990417,0,20.980868221788,20.9032451612903,2.48112982317017,15.9972192541039,0.433594497138904,2.7104366718464,2.04753532603127,-212.023064861061,208.011125439927,15.9281423902947,11.9162029691607,0,0,1,0,46116.6372891063,0,0,0,0,6,0.5,"0: Broadleaf",2,1593530941.6,398.957387096774,400.002129032258,5.04445516129032,0.260860129032258,400.108387096774,5.08445516129032,599.991419354839,85.8547322580645,0.0999413935483871,22.3485290322581,20.9032451612903,999.9,0,0,10000.93,0,0.227353,0,0,0,0,2.28168387096774,0,-20.6608419354839,-3.97984193548387,30.754,36.4491935483871,33.687,35.52,32.1107741935484,0,0,0,1593530951.5,0,2.301596,-0.909084624809236,1.60453846189817,-20.661364,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-1.04061243902439,-0.0494887108013945,0.0169163942390558,1,4.7836387804878,0.000322787456437797,0.000839623013901406,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8127,8126.9,2,640.479,788.122,22.262,23.9381,30.0002,24.0044,23.927,25.2831,100,0,-999.9,400,0,103.425,103.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
5,1593531268.1,1393.59999990463,"20200630 09:34:28","09:34:28",NA,5,1593531260.35,0.000564364912042144,-0.248293160947942,400.024066666667,401.963052916412,34.5521143535724,34.3854421329663,0.0182014618406176,2.67020395083508,0.0181328145571489,0.0113391551124267,0,22.7496748297166,22.30291,2.70292483948259,2.52179941404245,0.0707218140643352,2.8044186889142,2.63220302541826,-24.8884926210586,87.4115442536676,6.75893124821081,69.2819828808198,19,3,1,0,46045.0535889015,0,0,0,0,6,0.5,"0: Broadleaf",2,1593531260.35,400.024066666667,400.001533333333,0.822744333333333,0.258850766666667,401.175066666667,0.862744333333333,600.007466666667,85.8584566666667,0.0999768333333333,22.91012,22.30291,999.9,0,0,10004.0883333333,0,0.227353,0,0,0,0,2.39978666666667,0,-17.15213,-3.37744,31.406,37,34.3351,36.0516666666667,32.7395,0,0,0,1593531270.1,0,2.37971538461538,0.741176083411133,-0.979658128352356,-17.1416307692308,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,0.0256042534146341,-0.0970369643205575,0.0350517577480184,1,0.565646731707317,-0.0380712334494775,0.00377527373922314,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8132.3,8132.3,2,605.941,785.047,22.6641,24.1634,30.0001,24.2488,24.1754,25.3015,100,0,-999.9,400,0,103.405,103.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
6,1593531532.6,1658.09999990463,"20200630 09:38:52","09:38:52",NA,6,1593531524.85,0.00155524606715525,-0.589876840335052,399.964666666667,398.986196416709,34.2966990842006,34.3808080083365,0.051828774517173,2.66971358468384,0.0512762162769807,0.0320967893471031,0,22.7320905474863,22.4002333333333,2.71897261369929,5.45141561087623,0.155343204244005,2.84959385474255,2.56362940945529,-68.5863515615465,111.400549923117,8.63123369445202,51.4454320560226,4,1,1,0,45990.9201351714,0,0,0,0,6,0.5,"0: Broadleaf",2,1593531524.85,399.964666666667,399.996833333333,1.807165,0.254727966666667,401.115666666667,1.847165,599.9994,85.85962,0.09999312,23.1742266666667,22.4002333333333,999.9,0,0,10000.9826666667,0,0.227353,0,0,0,0,2.40372666666667,0,-15.1530233333333,-3.11067,31.8204,37.312,34.7458,36.3872666666667,33.125,0,0,0,1593531534.7,0,2.40954,-1.13226153986882,0.663030775326954,-15.205636,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-0.0298134385365854,-0.0471117324041812,0.0275847440692392,1,1.55775487804878,-0.0959489895470329,0.00949501592542911,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8136.7,8136.7,2,625.326,781.931,22.9632,24.3631,30.0003,24.4446,24.3695,25.3145,100,0,-999.9,400,0,103.384,103.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CB"
7,1593531786.1,1911.59999990463,"20200630 09:43:06","09:43:06",NA,7,1593531778.35,0.00264729668228748,-0.584578780468327,399.519066666667,391.361947729101,33.6439834075709,34.345221675066,0.0921604100784551,2.66923751865682,0.0904284694826497,0.0566706904504959,0,22.7264248173113,22.4157533333333,2.72153942033227,8.55608453422158,0.248341239559611,2.90251035466429,2.47319818077266,-116.745783688878,153.001539756777,11.8758475849058,48.1316036528046,0,0,1,0,45931.0915756513,0,0,0,0,6,0.5,"0: Broadleaf",2,1593531778.35,399.519066666667,399.992133333333,2.888817,0.249168166666667,400.670066666667,2.928817,600.000066666667,85.86641,0.100004473333333,23.4789733333333,22.4157533333333,999.9,0,0,9997.309,0,0.227353,0,0,0,0,2.30604,0,-13.8209533333333,-2.82759333333333,32.1291333333333,37.6332666666667,35.062,36.5914,33.4559,0,0,0,1593531787.9,0,2.3108,-0.11950768919324,-0.231299990714205,-13.83358,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-0.474407682926829,-0.000342522648083937,0.0497116584276885,1,2.63780975609756,0.0368450174216042,0.00370133824698045,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8141,8140.9,2,631.441,779.272,23.2293,24.5137,30.0003,24.5919,24.517,25.333,100,0,-999.9,400,0,103.377,103.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
8,1593532059.6,2185.09999990463,"20200630 09:47:39","09:47:39",NA,8,1593532051.85,0.00317139604958431,-1.19276269827528,399.916933333333,398.828012560981,34.2871525891902,34.3807668577554,0.11057891345977,2.67014352634411,0.108096404427196,0.0677786544402148,0,22.8502791085312,22.70384,2.76957175043168,9.90515737395395,0.292254778270111,2.9505313972962,2.47731697216157,-139.858565786668,150.791974265174,11.7336390523269,22.6670475308329,18,3,1,0,45913.1627124171,0,0,0,0,6,0.5,"0: Broadleaf",2,1593532051.85,399.916933333333,399.992466666667,3.39950633333333,0.238847566666667,401.067933333333,3.43950633333333,599.991666666667,85.86981,0.0999602,23.75135,22.70384,999.9,0,0,10002.3996666667,0,0.227353,0,0,0,0,2.35154333333333,0,-11.8480666666667,-2.55478333333333,32.5248,38.062,35.4328666666667,36.9412,33.854,0,0,0,1593532061.5,0,2.333136,0.115323065897978,0.806553852453804,-11.794848,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-0.0600980553658537,-0.181805854912892,0.0356593393754458,0,3.14502195121951,0.287297770034838,0.0283416514329854,0,0,2,"0/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8145.5,8145.4,2,606.586,777.49,23.5003,24.5975,30.0002,24.6988,24.6244,25.3503,100,0,-999.9,400,0,103.381,103.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
9,1593532262,2387.5,"20200630 09:51:02","09:51:02",NA,9,1593532254,0.00291474864767434,-1.76871955251707,400.60135483871,410.141162010958,35.2588194582491,34.4387058732005,0.100234526149324,2.66968977488575,0.0981897913683821,0.0615488567657139,0,22.9499959893583,22.7237225806452,2.77291394021104,9.00370108758002,0.266087589911487,2.95531345746847,2.50682635029955,-128.540415362438,151.777979737617,11.8151704880322,35.0527348632106,0,0,1,0,45896.8525014389,0,0,0,0,6,0.5,"0: Broadleaf",2,1593532254,400.60135483871,400.000290322581,3.09521064516129,0.189497193548387,401.75235483871,3.13521064516129,600.002774193548,85.8675225806452,0.0999996387096774,23.7782612903226,22.7237225806452,999.9,0,0,9999.91806451613,0,0.227353,0,0,0,0,2.31061290322581,0,-10.4103225806452,-2.35777096774194,32.808,38.316064516129,35.687,37.258,34.062,0,0,0,1593532263.7,0,2.30213461538462,-0.674403425704304,-1.02876923320756,-10.4087807692308,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,0.6048829,-0.176384780487807,0.0303039408458702,0,2.905172,0.00920375234521204,0.00116712081636818,1,1,2,"1/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8148.9,8148.8,2,637.305,775.336,23.6084,24.6697,30.0003,24.7771,24.7074,25.3563,100,0,-999.9,400,0,103.37,103.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC"
10,1593532718,2843.5,"20200630 09:58:38","09:58:38",NA,10,1593532710,0.00257518354640708,-0.88597110980622,399.847838709677,397.198810836045,34.1482198915119,34.3759637413415,0.086037800063872,2.66972181311382,0.0845265708736988,0.052962673743375,0,23.2482334965004,22.9344612903226,2.80855586349324,7.87903477085284,0.235690176251116,2.99135849892442,2.57286568724213,-113.565594396552,150.468644927159,11.7375771241548,48.6406276547618,0,0,1,0,45866.6562461574,0,0,0,0,6,0.5,"0: Broadleaf",2,1593532710,399.847838709677,399.991548387097,2.7414564516129,0.173346741935484,400.998838709677,2.78145612903226,600.003290322581,85.8726096774193,0.100003935483871,23.9798903225806,22.9344612903226,999.9,0,0,9999.51967741936,0,0.227353,0,0,0,0,2.34305161290323,0,-7.99925161290323,-1.98595483870968,33.187,38.657,36.120935483871,37.6168709677419,34.437,0,0,0,1593532719.7,0,2.34433076923077,-0.451945307575225,2.77449231085667,-7.99629615384615,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-0.15872115,0.0129504157598503,0.0505185130653209,1,2.5678235,0.00293290806753939,0.00089511605392818,1,2,2,"2/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8156.5,8156.4,2,640.67,770.956,23.7862,24.8528,30.0001,24.9541,24.8812,25.3586,100,0,-999.9,400,0,103.344,103.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
11,1593532990,3115.5,"20200630 10:03:10","10:03:10",NA,11,1593532982,0.00203628799628111,-0.0820908589335565,399.262064516129,381.20641578736,32.7771987604,34.3296741716768,0.0638593288440704,2.66980929518834,0.0630227404816803,0.0394634638017736,0,23.7064424825427,23.5618838709677,2.91705489902992,6.20687934194896,0.189099081371485,3.0466047582634,2.72795581765844,-89.8003006359971,104.058794582403,8.1553670727617,22.4138610191678,0,0,1,0,45822.1579811922,0,0,0,0,6,0.5,"0: Broadleaf",2,1593532982,399.262064516129,399.993,2.19926612903226,0.167418129032258,400.413064516129,2.23926580645161,599.988677419355,85.8828387096774,0.099971135483871,24.2848419354839,23.5618838709677,999.9,0,0,9998.85838709677,0,0.227353,0,0,0,0,2.3245935483871,0,-7.00407096774194,-1.80153548387097,33.389,38.937,36.312,37.8363870967742,34.687,0,0,0,1593532992.1,0,2.29706923076923,-0.428752136276448,0.15455041498224,-6.96053076923077,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,-0.7356361,0.175210401500941,0.026481891872372,0,2.041841,-0.21397148217636,0.0206148554203031,0,0,2,"0/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8161,8161,2,640.51,769.107,23.9864,24.9242,30.0002,25.0239,24.9534,25.365,100,0,-999.9,400,0,103.345,103.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
12,1593533229.5,3355,"20200630 10:07:09","10:07:09",NA,12,1593533221.75,0.00377903922790014,-1.68515334568505,400.169166666667,402.236150422673,34.5884536369268,34.4107128452606,0.133928731894585,2.66982786909653,0.130305204303197,0.0817581464856266,0,23.4045084333157,22.8025833333333,2.78620492828793,10.9557172565619,0.337656872744565,3.08201521486259,2.44854805554336,-166.655629950396,241.119266140429,18.843138257065,93.306774447098,0,0,1,0,45793.0996589375,0,0,0,0,6,0.5,"0: Broadleaf",2,1593533221.75,400.169166666667,399.996266666667,3.92668033333333,0.162444633333333,401.320166666667,3.96668033333333,599.994333333333,85.8904366666667,0.0999786666666667,24.47777,22.8025833333333,999.9,0,0,9998.08633333333,0,0.227353,0,0,0,0,2.31863,0,-5.71484,-1.62309333333333,33.625,39.25,36.562,38.0330666666667,34.9246,0,0,0,1593533231.5,0,2.311172,-0.310399999334882,0.256223067806884,-5.714428,15,0,"--:--:--",1593043328.6,1593043332.6,0,0.001,-0.011,-1.151,-0.04,400,27,0.05,0.1,0.179496675,-0.252417872420263,0.0340406824883018,0,3.74398675,0.480993433395865,0.046277473968849,0,0,2,"0/2",100,100,-1.151,-0.04,-1.151,0,0,0,-0.04,0,0,0,-1,-1,-1,-1,8165,8164.9,2,637.134,767.665,24.1925,24.9871,30.0001,25.0817,25.0075,25.3686,100,0,-999.9,400,0,103.345,103.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CXC"
